path,GEOID,State,STATEFIP,PUMA,Name,url,Overeducation,Ind,Nativity,,
129,600117,California,6,117,"Alameda County (South)--Newark, Union City (West) & Fremont (West) Cities PUMA",https://www.google.com/maps/d/edit?mid=1oRM49w4V_KQqmZrylJzfmKOMYFc3rhg&ll=sharing,0.059490701,0,0,,
130,600118,California,6,118,Alameda County (South)--Fremont (Northeast) & Union City (East) Cities PUMA,https://www.google.com/maps/d/edit?mid=1MsorNuu4iuN0llrU6gr_hohgChgU7js&ll=sharing,0.060368243,0,0,,
131,600119,California,6,119,Alameda County (Central)--Pleasanton & Dublin (West) Cities PUMA,https://www.google.com/maps/d/edit?mid=181SW61fq020ShxdY6rtzu2iAp4yFXho&ll=sharing,0.061066121,0,0,,
132,600120,California,6,120,Alameda County (East)--Livermore & Dublin (East) Cities PUMA,https://www.google.com/maps/d/edit?mid=1NGFoO9ut8Hg3x-fpcK54kM7HA-VH7QM&ll=sharing,0.059413802,0,0,,
133,600121,California,6,121,Alameda County (South)--Fremont City (Southeast) PUMA,https://www.google.com/maps/d/edit?mid=1ihqCyUIGDojVWEm_e_EYx8URBqsbg28&ll=sharing,0.058098272,0,0,,
134,600122,California,6,122,Alameda County (West)--Hayward City (West) PUMA,https://www.google.com/maps/d/edit?mid=1G02XnWl1aA-a66ftlAFuppmVqKA_QxQ&ll=sharing,0.060775936,0,0,,
135,600123,California,6,123,Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale) PUMA,https://www.google.com/maps/d/edit?mid=1BrIELe_LKb2OghD4ixyi2Jq3DCALCdM&ll=sharing,0.059617981,0,0,,
136,600300,California,6,300,"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties PUMA",https://www.google.com/maps/d/edit?mid=1mccCIbMlFaryzdFKUSHmLmeQTXp4txY&ll=sharing,0.059484073,0,0,,
137,600700,California,6,700,Butte County--Chico City PUMA,https://www.google.com/maps/d/edit?mid=1wJ1s55fxyVngUD3bLt0BEbaRvJ3QEt8&ll=sharing,0.061120572,0,0,,
138,601100,California,6,1100,"Colusa, Glenn, Tehama & Trinity Counties PUMA",https://www.google.com/maps/d/edit?mid=1_95vTBTzAuyR6rNVHoP1YAGZf7H0qjk&ll=sharing,0.059583276,0,0,,
139,601301,California,6,1301,Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities PUMA,https://www.google.com/maps/d/edit?mid=1N2WlwBaItLIQ6NZ5Ws7gl7RGKjj2xgE&ll=sharing,0.059861783,0,0,,
140,601305,California,6,1305,Contra Costa County (South)--San Ramon City & Danville Town PUMA,https://www.google.com/maps/d/edit?mid=14NCQbd6AV0bKcVeW5hQZ8QD2m6qxEaw&ll=sharing,0.060510542,0,0,,
141,601308,California,6,1308,Contra Costa County (Northeast)--Antioch City PUMA,https://www.google.com/maps/d/edit?mid=1MdLWBqTgro6m57-EwXtDF_t4v4Cs5_s&ll=sharing,0.061244367,0,0,,
142,601309,California,6,1309,Contra Costa County (East)--Brentwood & Oakley Cities PUMA,https://www.google.com/maps/d/edit?mid=12a7qEGcOoSxgnEtWK7BIXW2EnyNOqok&ll=sharing,0.059029813,0,0,,
143,601310,California,6,1310,"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities PUMA",https://www.google.com/maps/d/edit?mid=1o0HpcHbNQPOBiAcm0xm82jXTRrobcf4&ll=sharing,0.059456405,0,0,,
144,601311,California,6,1311,"Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities PUMA",https://www.google.com/maps/d/edit?mid=1KcSC2rBYg7YeARrd1YF1mnfCuUGO9l0&ll=sharing,0.058884278,0,0,,
145,601312,California,6,1312,"Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities PUMA",https://www.google.com/maps/d/edit?mid=1Rq5NG-yAwgCzg0479KMJpGwfvgbAi5k&ll=sharing,0.060358399,0,0,,
146,601313,California,6,1313,"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities PUMA",https://www.google.com/maps/d/edit?mid=1L4sG4raaVCvT6emoWuwyN7szS6dM_1Q&ll=sharing,0.058238260,0,0,,
147,601314,California,6,1314,Contra Costa County (North)--Pittsburg & Concord (North) Cities PUMA,https://www.google.com/maps/d/edit?mid=1PduJ7-UOgCsTXbRAk6RU_uQ8dhn9zBs&ll=sharing,0.058293301,0,0,,
148,601500,California,6,1500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA",https://www.google.com/maps/d/edit?mid=1tasOTyG4chutozpSiJMU4m4-euwI_AI&ll=sharing,0.059802742,0,0,,
149,601700,California,6,1700,"El Dorado County--El Dorado Hills, South Lake Tahoe City & Placerville City PUMA",https://www.google.com/maps/d/edit?mid=1ibUSl2P0nKdNZnqdT5u86WXf0FSx_FM&ll=sharing,0.056666650,0,0,,
150,601901,California,6,1901,"Fresno County (West)--Selma, Kerman & Coalinga Cities PUMA",https://www.google.com/maps/d/edit?mid=1Fz0F-p_pKdbNTuDcqfUdIJwhWPzYAcc&ll=sharing,0.060664913,0,0,,
151,601902,California,6,1902,Fresno County (North Central)--Fresno City (North) PUMA,https://www.google.com/maps/d/edit?mid=1LnQ1EC1nnaZN7FDPCfY0BDRxpP0HjBY&ll=sharing,0.059446227,0,0,,
152,601903,California,6,1903,Fresno County (Central)--Fresno City (East Central) PUMA,https://www.google.com/maps/d/edit?mid=1UoQiXiAFyD5jnO4P_EjCHXsJyWEkyuI&ll=sharing,0.059705097,0,0,,
153,601904,California,6,1904,Fresno County (Central)--Fresno City (Southwest) PUMA,https://www.google.com/maps/d/edit?mid=1A3Wa7jMpDJ1Jc8_5KdTIb4AhDCt33Es&ll=sharing,0.060007801,0,0,,
154,601905,California,6,1905,Fresno County (Central)--Fresno City (Southeast) PUMA,https://www.google.com/maps/d/edit?mid=1WCkRWKvlyNXAA539WzWn3rvK66Mdg1E&ll=sharing,0.061112126,0,0,,
155,601906,California,6,1906,Fresno County (Central)--Clovis City PUMA,https://www.google.com/maps/d/edit?mid=1csNgaOAy1jMjYTlmwL1xOCWsJX3NKCA&ll=sharing,0.059982003,0,0,,
156,601907,California,6,1907,"Fresno County (East)--Sanger, Reedley & Parlier Cities PUMA",https://www.google.com/maps/d/edit?mid=1TiTYZCU4SV1MyLwukQGv4hoWdQAcpTI&ll=sharing,0.057703693,0,0,,
157,602300,California,6,2300,Humboldt County PUMA,https://www.google.com/maps/d/edit?mid=1kze9zJ7dGkuW8yi7Cpzt5pnqQxogQ8U&ll=sharing,0.060191550,0,0,,
158,602500,California,6,2500,Imperial County--El Centro City PUMA,https://www.google.com/maps/d/edit?mid=17nDXyf5s0Lt52WufNZCcEFihNIr22ds&ll=sharing,0.057731278,0,0,,
159,602903,California,6,2903,Kern County (Central)--Bakersfield City (Northeast) PUMA,https://www.google.com/maps/d/edit?mid=1-WcjRR1LfvlkPje1FJhMhcH7-m0ShYY&ll=sharing,0.057376512,0,0,,
160,602904,California,6,2904,Kern County (Central)--Bakersfield City (Southeast) PUMA,https://www.google.com/maps/d/edit?mid=1n1zvvlJbZK_2ew7nsZGEoGl7sXuJ-Ow&ll=sharing,0.060902747,0,0,,
161,602905,California,6,2905,"Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities PUMA",https://www.google.com/maps/d/edit?mid=1BeMQaFG8-LgsUjWbuOHTTdlkrVAKH1k&ll=sharing,0.060540989,0,0,,
162,602906,California,6,2906,"Kern County (West)--Delano, Wasco & Shafter Cities PUMA",https://www.google.com/maps/d/edit?mid=152NcHKzKigvreRYqM9YxX5-OQmcFWhQ&ll=sharing,0.057739448,0,0,,
163,602907,California,6,2907,Kern County (Central)--Bakersfield City (Northwest) & Rosedale PUMA,https://www.google.com/maps/d/edit?mid=17yikIDp65n_B4HF3bZMOWBmBGRMxv78&ll=sharing,0.061285583,0,0,,
164,602908,California,6,2908,Kern County (Central)--Bakersfield City (Southwest) PUMA,https://www.google.com/maps/d/edit?mid=14KVYNW3kChvbixYKLyTaEHVvhg1oeC4&ll=sharing,0.060043122,0,0,,
165,603100,California,6,3100,Kings County--Hanford City PUMA,https://www.google.com/maps/d/edit?mid=134s7KyM7akFiWPWJ5mlI6PXoZ4Oox_g&ll=sharing,0.059761598,0,0,,
166,603300,California,6,3300,Lake & Mendocino Counties PUMA,https://www.google.com/maps/d/edit?mid=1qNFe8LE8QXjowsXTUIk_IqrcHU7Twtc&ll=sharing,0.060072301,0,0,,
167,603703,California,6,3703,Los Angeles County (North Central)--Lancaster City PUMA,https://www.google.com/maps/d/edit?mid=12Ffp4vRpDuiqwIlI66Bjk0u6a0Sk53A&ll=sharing,0.059058097,0,0,,
168,603704,California,6,3704,Los Angeles County (North Central)--Palmdale City PUMA,https://www.google.com/maps/d/edit?mid=1-FdP1jglJCoBnbYTus5EXWwC4u5j_SA&ll=sharing,0.059763020,0,0,,
169,603705,California,6,3705,Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch) PUMA,https://www.google.com/maps/d/edit?mid=10qgaHE0mdPaKdSErK0RfmXI4ujQi2y0&ll=sharing,0.058892716,0,0,,
170,603706,California,6,3706,Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar) PUMA,https://www.google.com/maps/d/edit?mid=1CRCIinVg7JBLyRMWORLj0BOQQzi6sgQ&ll=sharing,0.057199382,0,0,,
171,603707,California,6,3707,Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities PUMA,https://www.google.com/maps/d/edit?mid=1cBG7SHmiIgbqENIsASBlB6Lc_To2KTU&ll=sharing,0.059216161,0,0,,
172,603708,California,6,3708,"Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga) PUMA",https://www.google.com/maps/d/edit?mid=1F6MDlV0ZFxti3ie3u-bBSs2zxVB08dA&ll=sharing,0.062239116,0,0,,
173,603709,California,6,3709,Los Angeles County (Central)--San Gabriel Valley Region (North) PUMA,https://www.google.com/maps/d/edit?mid=1285iqARmn0ldfEUGMfaV6hyCQ6t3Wf0&ll=sharing,0.060281726,0,0,,
174,603710,California,6,3710,"Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities PUMA",https://www.google.com/maps/d/edit?mid=1fdwaAJRaN1oze0l24A132ol_x8109Hk&ll=sharing,0.061810572,0,0,,
175,603711,California,6,3711,"Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities PUMA",https://www.google.com/maps/d/edit?mid=1p0nJLMSmksh7OM-PuToFf8mw8Ocjwww&ll=sharing,0.058462591,0,0,,
176,603712,California,6,3712,Los Angeles County (East Central)--Pomona City PUMA,https://www.google.com/maps/d/edit?mid=1Bu3ZeOVeEzHY1BKfyXt9ujvLg72bHPU&ll=sharing,0.059215057,0,0,,
177,603713,California,6,3713,Los Angeles County (East Central)--Covina & Walnut Cities PUMA,https://www.google.com/maps/d/edit?mid=1wcPgGw0MjEbI1CDdU6jvQd39psWfwTI&ll=sharing,0.060148059,0,0,,
178,603714,California,6,3714,"Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUMA",https://www.google.com/maps/d/edit?mid=1qVNW9xBNNuXTA_msmsMfq81JjbQof7w&ll=sharing,0.058688752,0,0,,
179,603715,California,6,3715,Los Angeles County (East Central)--West Covina City PUMA,https://www.google.com/maps/d/edit?mid=195F1FV9B1LyOOvw4LMkDNYmB7GjprQ0&ll=sharing,0.058986102,0,0,,
180,603716,California,6,3716,Los Angeles County (East Central)--La Puente & Industry Cities PUMA,https://www.google.com/maps/d/edit?mid=1IAINzN8Z5jtiY5atDmibPI7tC_S7Tho&ll=sharing,0.061592041,0,0,,
181,603717,California,6,3717,"Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities PUMA",https://www.google.com/maps/d/edit?mid=1Uuq8RKUhaCJI77UOLjloph47aMTEbfo&ll=sharing,0.060313489,0,0,,
182,603718,California,6,3718,Los Angeles County (Central)--Pasadena City PUMA,https://www.google.com/maps/d/edit?mid=18GMs5LdOsMYX1XGbFhWVWu6sD9SgxLc&ll=sharing,0.059054068,0,0,,
183,603719,California,6,3719,Los Angeles County (Central)--Glendale City PUMA,https://www.google.com/maps/d/edit?mid=1JgkBVvnt9Xy7yb8cNb7jPnRANtJnNCw&ll=sharing,0.061819214,0,0,,
184,603720,California,6,3720,Los Angeles County (Central)--Burbank City PUMA,https://www.google.com/maps/d/edit?mid=1xmK8tS5Jj7n3gwGrTX_HMkblK9o8yas&ll=sharing,0.059150239,0,0,,
185,603721,California,6,3721,Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village) PUMA,https://www.google.com/maps/d/edit?mid=1vrqkCdROeO0mgggr2-PiOHLX4L4AsJ8&ll=sharing,0.060198603,0,0,,
186,603722,California,6,3722,Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks) PUMA,https://www.google.com/maps/d/edit?mid=1AINn-GZDxbwrepagOFRboTNCRegu4WE&ll=sharing,0.059284020,0,0,,
187,603723,California,6,3723,Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUMA,https://www.google.com/maps/d/edit?mid=1ZAJTrClTMSuqtIQbvT9C7kd7oOI94jg&ll=sharing,0.061259885,0,0,,
188,603724,California,6,3724,Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana) PUMA,https://www.google.com/maps/d/edit?mid=17q0jXYuF3JEl-e-m9n1l6IKmZ_-WvUw&ll=sharing,0.059294514,0,0,,
189,603725,California,6,3725,"Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills) PUMA",https://www.google.com/maps/d/edit?mid=1A6DMNB9Ipc4r7b1tRDKftBSSu7vQ480&ll=sharing,0.059598068,0,0,,
190,603728,California,6,3728,Los Angeles County (Southwest)--Santa Monica City PUMA,https://www.google.com/maps/d/edit?mid=19g44h-7fr95nOMtWditH7QUsjM2RDRI&ll=sharing,0.059524225,0,0,,
191,603730,California,6,3730,Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire) PUMA,https://www.google.com/maps/d/edit?mid=1zxo-2QZjagvZhXZgISrsgPomiY-A_mI&ll=sharing,0.061173318,0,0,,
192,603731,California,6,3731,Los Angeles County (Central)--West Hollywood & Beverly Hills Cities PUMA,https://www.google.com/maps/d/edit?mid=16xUabRo37OeWZkWHhFK4FpC12nbymz0&ll=sharing,0.060694902,0,0,,
193,603732,California,6,3732,Los Angeles County (Central)--LA City (East Central & Hollywood) PUMA,https://www.google.com/maps/d/edit?mid=154ZXn_NQQbtnIXae8BEWdtwa-j-Tq-0&ll=sharing,0.059219829,0,0,,
194,603733,California,6,3733,Los Angeles County (Central)--LA City (Central/Koreatown) PUMA,https://www.google.com/maps/d/edit?mid=1njgPGomuuF1U74XlHlMvfgzLqyJeSg0&ll=sharing,0.061447688,0,0,,
195,603734,California,6,3734,"Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake) PUMA",https://www.google.com/maps/d/edit?mid=1uoTkCHPMp1HMZijOZuIFIQ4yPKHhls8&ll=sharing,0.057940000,0,0,,
196,603735,California,6,3735,"Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park) PUMA",https://www.google.com/maps/d/edit?mid=15tjxokNucd8aWr9K2JOBK_MOMHJveKs&ll=sharing,0.060201452,0,0,,
197,603736,California,6,3736,Los Angeles County (Central)--Alhambra & South Pasadena Cities PUMA,https://www.google.com/maps/d/edit?mid=1Na2bjHzx5AujJ06nJ22TdOanwuaeb5U&ll=sharing,0.060963546,0,0,,
198,603737,California,6,3737,Los Angeles County (Central)--Monterey Park & Rosemead Cities PUMA,https://www.google.com/maps/d/edit?mid=1LIMji-8gb-_OFmApbH32mFwr1Pltldc&ll=sharing,0.061018545,0,0,,
199,603738,California,6,3738,Los Angeles County (Central)--El Monte & South El Monte Cities PUMA,https://www.google.com/maps/d/edit?mid=12pRJay6NSYZB9eM8ICivBdU-kWToRnI&ll=sharing,0.060759082,0,0,,
200,603739,California,6,3739,Los Angeles County (Southeast)--Whittier City & Hacienda Heights PUMA,https://www.google.com/maps/d/edit?mid=1CMd2mb63h8I_QvylRu6_1h5zXtpmgzk&ll=sharing,0.060687687,0,0,,
201,603740,California,6,3740,Los Angeles County (Central)--Pico Rivera & Montebello Cities PUMA,https://www.google.com/maps/d/edit?mid=1AsOO69yj2UqfS-QlWueIH-zQOtGX-0Y&ll=sharing,0.061675238,0,0,,
202,603741,California,6,3741,"Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities PUMA",https://www.google.com/maps/d/edit?mid=1qAO4TZjgIz5jW5l_NJZ9oTxieIHFpco&ll=sharing,0.060758147,0,0,,
203,603742,California,6,3742,"Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUMA",https://www.google.com/maps/d/edit?mid=1pChz86PZwuyYB2YwEUrejtWm7n1OlkM&ll=sharing,0.059790860,0,0,,
204,603743,California,6,3743,Los Angeles County (Central)--East Los Angeles PUMA,https://www.google.com/maps/d/edit?mid=1nbN16FKhKdBO2yxysuIL1-Nj0f8NW7A&ll=sharing,0.058556453,0,0,,
205,603744,California,6,3744,Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights) PUMA,https://www.google.com/maps/d/edit?mid=1d_cnqEbnsOQUI7nqO9_ESHIhSCHzPzg&ll=sharing,0.060622870,0,0,,
206,603745,California,6,3745,Los Angeles County (Central)--LA City (Southeast/East Vernon) PUMA,https://www.google.com/maps/d/edit?mid=1ubCfKS_Cmgt3L5T4vnFxkfKUJNgYwGg&ll=sharing,0.059472339,0,0,,
207,603746,California,6,3746,Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park) PUMA,https://www.google.com/maps/d/edit?mid=1J9eMZPgEQsNgSn7vwEmwuT1jXd0aGNU&ll=sharing,0.059827937,0,0,,
208,603747,California,6,3747,Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills) PUMA,https://www.google.com/maps/d/edit?mid=1mkIk7PKWi1GWh-7S1QHp1k6k6WBhCZU&ll=sharing,0.058713156,0,0,,
209,603748,California,6,3748,Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities PUMA,https://www.google.com/maps/d/edit?mid=1E09j7T-uZE0tLWg3Y8uSwabOom533Ik&ll=sharing,0.059154455,0,0,,
210,603750,California,6,3750,Los Angeles County (South Central)--LA City (South Central/Westmont) PUMA,https://www.google.com/maps/d/edit?mid=1DIPd79FVk3TQaSa3zs_irmgvbvt6gRs&ll=sharing,0.059042115,0,0,,
211,603751,California,6,3751,Los Angeles County (South Central)--LA City (South Central/Watts) PUMA,https://www.google.com/maps/d/edit?mid=1cCa7WZAkJI3C3FJ03Vhcw2J0ONE-sOo&ll=sharing,0.061414971,0,0,,
212,603752,California,6,3752,Los Angeles County (South)--South Gate & Lynwood Cities PUMA,https://www.google.com/maps/d/edit?mid=1eyOarSSEeo4xCgOEStbDFX4VZONMGfQ&ll=sharing,0.060727812,0,0,,
213,603753,California,6,3753,Los Angeles County (South)--Downey City PUMA,https://www.google.com/maps/d/edit?mid=1omuqcjypovXSQHdXeyUXBpGlAXY8sxE&ll=sharing,0.060081665,0,0,,
214,603754,California,6,3754,Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities PUMA,https://www.google.com/maps/d/edit?mid=1SAAZadguKNYQbUY1Cdcq6SfCA66MMzE&ll=sharing,0.061153390,0,0,,
215,603757,California,6,3757,Los Angeles County (South Central)--Compton City & West Rancho Dominquez PUMA,https://www.google.com/maps/d/edit?mid=1SkQoKgWTvpIWXKxLr58myHAxgef-aFo&ll=sharing,0.060265041,0,0,,
216,603758,California,6,3758,"Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens PUMA",https://www.google.com/maps/d/edit?mid=1osA8vHHbkQcalVbZwPVc4J_40XgnFRA&ll=sharing,0.058252016,0,0,,
217,603759,California,6,3759,Los Angeles County (South Central)--Hawthorne City PUMA,https://www.google.com/maps/d/edit?mid=1zNzVIXeQDcvWr3Hw3ghbvkvgr7pviFg&ll=sharing,0.059830010,0,0,,
218,603760,California,6,3760,"Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities PUMA",https://www.google.com/maps/d/edit?mid=1yZyTJw5VqRbcoE9qnVJSxpTyZDcOvZ0&ll=sharing,0.060000095,0,0,,
219,603761,California,6,3761,Los Angeles County (South Central)--Torrance City PUMA,https://www.google.com/maps/d/edit?mid=14d9lfW9AGi-t7-7nK7MtOhUqH7GavTk&ll=sharing,0.058208714,0,0,,
220,603762,California,6,3762,Los Angeles County (South Central)--Carson City PUMA,https://www.google.com/maps/d/edit?mid=10xyxpITOw57J887l56tcgMJfHZJoTwc&ll=sharing,0.060257910,0,0,,
221,603763,California,6,3763,Los Angeles County (South Central)--Long Beach City (North) PUMA,https://www.google.com/maps/d/edit?mid=1U0midLer3GD5tQV2nvXCATzN79763NM&ll=sharing,0.059649565,0,0,,
222,603764,California,6,3764,"Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUMA",https://www.google.com/maps/d/edit?mid=1q6_OzVOhSXI3hS1dfCpoD3XLKRJvo8E&ll=sharing,0.060165768,0,0,,
223,603766,California,6,3766,Los Angeles County (South)--Long Beach City (Southwest & Port) PUMA,https://www.google.com/maps/d/edit?mid=1HvHNErJMFalalHtE6DHLg11i5etHCZQ&ll=sharing,0.058468881,0,0,,
224,603767,California,6,3767,Los Angeles County (South)--LA City (South/San Pedro) PUMA,https://www.google.com/maps/d/edit?mid=1lmVoV7cBOtc9yEQ4Av_3hqpT00NSV-w&ll=sharing,0.062346898,0,0,,
225,603768,California,6,3768,Los Angeles County (Southwest)--Palos Verdes Peninsula PUMA,https://www.google.com/maps/d/edit?mid=190AXS9cAvIEMjuka05Q_Wiu2gY06aUg&ll=sharing,0.059232061,0,0,,
226,603770,California,6,3770,"Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) PUMA",https://www.google.com/maps/d/edit?mid=1zm0Dj8RK5RDKb3RtEoj__RE7FEqenGk&ll=sharing,0.061041746,0,0,,
227,603771,California,6,3771,Los Angeles County (Northwest)--Santa Clarita City (South) PUMA,https://www.google.com/maps/d/edit?mid=1I4ym0JSkDxSVvv4a7Psvxr-0Ka7L95A&ll=sharing,0.060665730,0,0,,
228,603772,California,6,3772,Los Angeles County (North/Unincorporated)--Castaic PUMA,https://www.google.com/maps/d/edit?mid=1xgsnBHpufd4X6KSWGJGbbtl4rmuzfN4&ll=sharing,0.061135449,0,0,,
229,603773,California,6,3773,Los Angeles County (Northwest)--Santa Clarita City (North) PUMA,https://www.google.com/maps/d/edit?mid=1Jihq5sstHacaSRwhIIPSeaj0Td-v0kY&ll=sharing,0.062492360,0,0,,
230,603774,California,6,3774,"Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities PUMA",https://www.google.com/maps/d/edit?mid=1udWdewcuhsY8oDShHpINeBRS4JRqDis&ll=sharing,0.059320312,0,0,,
231,603775,California,6,3775,Los Angeles County (Central)--LA City (Central) PUMA,https://www.google.com/maps/d/edit?mid=1ISEwZuZXaWiN2Mt-USYv1VANyT2vxtE&ll=sharing,0.059429960,0,0,,
232,603776,California,6,3776,Los Angeles County (West Central)--LA City (Central/Westwood & West Los Angeles) PUMA,https://www.google.com/maps/d/edit?mid=1ImoNS5lw_-b2zUydHBDjpVmsLyoOjLM&ll=sharing,0.059022918,0,0,,
233,603778,California,6,3778,Los Angeles County (Central)--Inglewood City PUMA,https://www.google.com/maps/d/edit?mid=1jry4dCygVOY1BcJzJvOWEqYy_FpNHIU&ll=sharing,0.058746363,0,0,,
234,603779,California,6,3779,Los Angeles County (Southeast)--Long Beach City (East) PUMA,https://www.google.com/maps/d/edit?mid=1XD8vnJBpzrcrcCfP8ydVUSovGSrCGYU&ll=sharing,0.058692900,0,0,,
235,603780,California,6,3780,Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities PUMA,https://www.google.com/maps/d/edit?mid=1_XMzTmOVe-Pydih8gGyW2XCuQIDoFck&ll=sharing,0.063405625,0,0,,
236,603781,California,6,3781,Los Angeles County (Southeast)--Norwalk City PUMA,https://www.google.com/maps/d/edit?mid=1R2vvXZU8siWETDF-q9_WFfWsjxeWzVs&ll=sharing,0.059727417,0,0,,
237,603782,California,6,3782,Los Angeles County (Southeast)--Bellflower & Paramount Cities PUMA,https://www.google.com/maps/d/edit?mid=16ufWDdVLP_o0guQM7OLiu5dsE8B5tZA&ll=sharing,0.059703297,0,0,,
238,603900,California,6,3900,Madera County--Madera City PUMA,https://www.google.com/maps/d/edit?mid=1TnrzVKgt6j6HeAnsott91UHZv_H_kCA&ll=sharing,0.060954901,0,0,,
239,604103,California,6,4103,Marin County (North & West)--Novato & San Rafael (North) Cities PUMA,https://www.google.com/maps/d/edit?mid=1TZEHdzOCzTaZWDB3502grkQcHA3Hn2s&ll=sharing,0.055763992,0,0,,
240,604104,California,6,4104,"Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities PUMA",https://www.google.com/maps/d/edit?mid=1Uggd570s0hUcYMaB9ZVa225581su1l8&ll=sharing,0.058036371,0,0,,
241,604701,California,6,4701,Merced County (West & South)--Los Banos & Livingston Cities PUMA,https://www.google.com/maps/d/edit?mid=1wzP-tWbZINLRpcdQpadOFAleI122Uzk&ll=sharing,0.061178397,0,0,,
242,604702,California,6,4702,Merced County (Northeast)--Merced & Atwater Cities PUMA,https://www.google.com/maps/d/edit?mid=14F7UBfd-taXiySrR3BRZXdE8pozvDNk&ll=sharing,0.059299287,0,0,,
243,605301,California,6,5301,"Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUMA",https://www.google.com/maps/d/edit?mid=1xuZM76Js6Ms9cQhpmLRGQXKmQLRbEdU&ll=sharing,0.059856887,0,0,,
244,605302,California,6,5302,Monterey County (Northeast)--Salinas City PUMA,https://www.google.com/maps/d/edit?mid=16tKkfUE3EMCRROOEon7rg9YHALiYaJ0&ll=sharing,0.063408547,0,0,,
